defence_3.2-27;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-28;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-29;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-30;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-31;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-32;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-33;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-34;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-35;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-36;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-37;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-38;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-39;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-40;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-41;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-42;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-43;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-44;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-45;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-46;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-47;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-48;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-49;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-50;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-51;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-52;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-53;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-54;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-55;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-56;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-57;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-58;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-59;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-60;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-61;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-62;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-63;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-64;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-65;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-66;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-67;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-68;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-69;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-70;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-71;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-72;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-73;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-74;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-75;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-76;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-77;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-78;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-79;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-80;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-81;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-82;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-83;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-84;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-85;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-86;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-87;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-88;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-89;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-90;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-91;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-92;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-93;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-94;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-95;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-96;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-97;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-98;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-99;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-100;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-101;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-102;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-103;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-104;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-105;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-106;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-107;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-108;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-109;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-110;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-111;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-112;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-113;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-114;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-115;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-116;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-117;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-118;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-119;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-120;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-121;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-122;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-123;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-124;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-125;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-126;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-127;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-128;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-129;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-130;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-131;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-132;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-133;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-134;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-135;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-136;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-137;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-138;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-139;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-140;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-141;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-142;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-143;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-144;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-145;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-146;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-147;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-148;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-149;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-150;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-151;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-152;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-153;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-154;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-155;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-156;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-157;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-158;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-159;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-160;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-161;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-162;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-163;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-164;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-165;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-166;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-167;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-168;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-169;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-170;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-171;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-172;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-173;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-174;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-175;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-176;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-177;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-178;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-179;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-180;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-181;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-182;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-183;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-184;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-185;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-186;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-187;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-188;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-189;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-190;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-191;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-192;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-193;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-194;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-195;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-196;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-197;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-198;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-199;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-200;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-201;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-202;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-203;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-204;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-205;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-206;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-207;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-208;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-209;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-210;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-211;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-212;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-213;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-214;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-215;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-216;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-217;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-218;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-219;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-220;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-221;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-222;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-223;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-224;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-225;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-226;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-227;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-228;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-229;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-230;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-231;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-232;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-233;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-234;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-235;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-236;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-237;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-238;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-239;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-240;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-241;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-242;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-243;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-244;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-245;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-246;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-247;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-248;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-249;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-250;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-251;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-252;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-253;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-254;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-255;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-256;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-257;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-258;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-259;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-260;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-261;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-262;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
defence_3.2-263;§Y+2 Attack §B+3 Defence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
